Original Ordering,Unnamed: 0,Title,Author,Cleaned Goodreads URL,Number of Dupes
65324,300732,tokyo ghoul complete box set,sui ishida,35503050-tokyo-ghoul,19
65325,45313,tokyo ghoul days,sui ishida,35503050-tokyo-ghoul,19
65326,45336,"tokyo ghoul, tome 1",sui ishida,35503050-tokyo-ghoul,19
65327,206306,"tokyo ghoul, vol. 1",sui ishida,35503050-tokyo-ghoul,19
3095,60209,agatha raisin,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3096,60222,agatha raisin and the busy body,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3097,361647,agatha raisin and the case of the curious curate,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3098,361653,agatha raisin and the day the floods came,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3099,361655,agatha raisin and the fairies of fryfam,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3100,361659,agatha raisin and the haunted house,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3101,361657,agatha raisin and the love from hell,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3102,60213,agatha raisin and the murderous marriage,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3103,61752,agatha raisin and the potted gardener,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3104,60212,agatha raisin and the terrible tourist,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3105,61755,agatha raisin and the vicious vet,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3106,60214,agatha raisin and the walkers of dembley,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3107,361658,agatha raisin and the wellspring of death,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3108,60220,agatha raisin and the witch of wyckhadden,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3109,60211,agatha raisin and the wizard of evesham,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3110,60208,agatha raisin and the wizard of evesham / agatha raisin and the murderous marriage,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3111,274663,agatha raisin e il veterinario crudele,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3112,60207,agatha raisin the curious curate and the buried treasure,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
3113,318050,agatha raisin y la quiche letal,m.c. beaton,6060887-agatha-raisin-the-curious-curate-and-the-buried-treasure,19
52290,196817,the darkest angel,gena showalter,6591072-the-darkest-whisper,19
52291,196806,the darkest captive,gena showalter,6591072-the-darkest-whisper,19
52294,109249,the darkest craving,gena showalter,6591072-the-darkest-whisper,19
52297,51775,the darkest facts,gena showalter,6591072-the-darkest-whisper,19
52298,51785,the darkest fire,gena showalter,6591072-the-darkest-whisper,19
52305,51792,the darkest kiss,gena showalter,6591072-the-darkest-whisper,19
52308,51788,the darkest lie,gena showalter,6591072-the-darkest-whisper,19
52311,51793,the darkest night,gena showalter,6591072-the-darkest-whisper,19
52315,51789,the darkest passion,gena showalter,6591072-the-darkest-whisper,19
52316,51791,the darkest pleasure,gena showalter,6591072-the-darkest-whisper,19
52317,51781,the darkest prison,gena showalter,6591072-the-darkest-whisper,19
52318,196808,the darkest promise,gena showalter,6591072-the-darkest-whisper,19
52322,51787,the darkest secret,gena showalter,6591072-the-darkest-whisper,19
52323,51782,the darkest seduction,gena showalter,6591072-the-darkest-whisper,19
52325,51786,the darkest surrender,gena showalter,6591072-the-darkest-whisper,19
52326,196809,the darkest torment,gena showalter,6591072-the-darkest-whisper,19
52327,168626,the darkest touch,gena showalter,6591072-the-darkest-whisper,19
52328,196807,the darkest warrior,gena showalter,6591072-the-darkest-whisper,19
52329,51790,the darkest whisper,gena showalter,6591072-the-darkest-whisper,19
66430,299226,u.s. marshal shorty thompson,paul l. thompson,34841947-u-s-marshal,18
66431,299071,u.s. marshal shorty thompson - a bad decision,paul l. thompson,34841947-u-s-marshal,18
66432,299104,u.s. marshal shorty thompson - a bit of crooked law,paul l. thompson,34841947-u-s-marshal,18
66433,299070,u.s. marshal shorty thompson - almost the fastest gun,paul l. thompson,34841947-u-s-marshal,18
66434,299097,u.s. marshal shorty thompson - cimarron river - rustlers hideout,paul l. thompson,34841947-u-s-marshal,18
66435,299083,u.s. marshal shorty thompson - gold and silver a robber's paradise,paul l. thompson,34841947-u-s-marshal,18
66436,299040,u.s. marshal shorty thompson - i'll see you both dead,paul l. thompson,34841947-u-s-marshal,18
66437,299084,u.s. marshal shorty thompson - keith aurzada - lawyer gunfighter,paul l. thompson,34841947-u-s-marshal,18
66438,299085,u.s. marshal shorty thompson - marshal shorty please help us,paul l. thompson,34841947-u-s-marshal,18
66439,299120,u.s. marshal shorty thompson - mister you was shot in the head,paul l. thompson,34841947-u-s-marshal,18
66440,299041,u.s. marshal shorty thompson - montrose colorado,paul l. thompson,34841947-u-s-marshal,18
66441,299031,u.s. marshal shorty thompson - the dead trail,paul l. thompson,34841947-u-s-marshal,18
66442,299102,u.s. marshal shorty thompson - the fifth man,paul l. thompson,34841947-u-s-marshal,18
66443,299072,u.s. marshal shorty thompson - the last man,paul l. thompson,34841947-u-s-marshal,18
66444,299030,u.s. marshal shorty thompson - wells fargo is easy to rob,paul l. thompson,34841947-u-s-marshal,18
66445,299042,u.s. marshal shorty thompson - white oaks - a town with no law,paul l. thompson,34841947-u-s-marshal,18
66446,299105,u.s. marshal shorty thompson - you get five years,paul l. thompson,34841947-u-s-marshal,18
66447,299158,u.s. marshal shorty thompson meets u.s. marshal hopper scranton,paul l. thompson,34841947-u-s-marshal,18
7346,289280,black bird 11,kanoko sakurakouji,6775624-black-bird-vol-03,18
7347,289285,black bird 12,kanoko sakurakouji,6775624-black-bird-vol-03,18
7348,289281,black bird 13,kanoko sakurakouji,6775624-black-bird-vol-03,18
7349,289278,black bird 17,kanoko sakurakouji,6775624-black-bird-vol-03,18
7350,289279,black bird 18,kanoko sakurakouji,6775624-black-bird-vol-03,18
7351,83203,"black bird, vol. 1",kanoko sakurakouji,6775624-black-bird-vol-03,18
7352,289288,"black bird, vol. 10",kanoko sakurakouji,6775624-black-bird-vol-03,18
7353,289283,"black bird, vol. 14",kanoko sakurakouji,6775624-black-bird-vol-03,18
7354,289284,"black bird, vol. 15",kanoko sakurakouji,6775624-black-bird-vol-03,18
7355,289282,"black bird, vol. 16",kanoko sakurakouji,6775624-black-bird-vol-03,18
7356,83202,"black bird, vol. 2",kanoko sakurakouji,6775624-black-bird-vol-03,18
7357,83201,"black bird, vol. 3",kanoko sakurakouji,6775624-black-bird-vol-03,18
7358,83200,"black bird, vol. 4",kanoko sakurakouji,6775624-black-bird-vol-03,18
7359,83199,"black bird, vol. 5",kanoko sakurakouji,6775624-black-bird-vol-03,18
7360,93377,"black bird, vol. 6",kanoko sakurakouji,6775624-black-bird-vol-03,18
7361,289289,"black bird, vol. 7",kanoko sakurakouji,6775624-black-bird-vol-03,18
7362,93402,"black bird, vol. 8",kanoko sakurakouji,6775624-black-bird-vol-03,18
7363,289287,"black bird, vol. 9",kanoko sakurakouji,6775624-black-bird-vol-03,18
35391,27981,"naoki urasawa's monster, volume 1",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35392,318594,"naoki urasawa's monster, volume 10",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35393,318593,"naoki urasawa's monster, volume 11",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35394,318562,"naoki urasawa's monster, volume 12",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35395,318561,"naoki urasawa's monster, volume 13",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35396,318560,"naoki urasawa's monster, volume 14",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35397,318559,"naoki urasawa's monster, volume 15",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35398,318558,"naoki urasawa's monster, volume 16",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35399,318557,"naoki urasawa's monster, volume 17",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35400,318556,"naoki urasawa's monster, volume 18",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35401,318644,"naoki urasawa's monster, volume 3",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35402,318629,"naoki urasawa's monster, volume 4",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35403,318628,"naoki urasawa's monster, volume 5",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35404,318615,"naoki urasawa's monster, volume 6",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35405,318608,"naoki urasawa's monster, volume 7",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35406,318606,"naoki urasawa's monster, volume 8",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
35407,318605,"naoki urasawa's monster, volume 9",naoki urasawa,12349665-naoki-urasawa-s-20th-century-boys-volume-20,17
38009,21940,"ouran high school host club, vol. 1",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38010,243234,"ouran high school host club, vol. 10",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38011,243238,"ouran high school host club, vol. 11",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38012,24406,"ouran high school host club, vol. 12",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38013,21893,"ouran high school host club, vol. 13",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38014,243230,"ouran high school host club, vol. 14",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38015,243231,"ouran high school host club, vol. 15",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38016,166781,"ouran high school host club, vol. 16",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38017,21923,"ouran high school host club, vol. 17",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38018,21879,"ouran high school host club, vol. 2",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38019,243236,"ouran high school host club, vol. 3",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38020,243237,"ouran high school host club, vol. 4",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38021,93405,"ouran high school host club, vol. 5",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38022,93426,"ouran high school host club, vol. 6",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38023,243275,"ouran high school host club, vol. 7",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38024,70605,"ouran high school host club, vol. 8",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
38025,243235,"ouran high school host club, vol. 9",bisco hatori,18920523-ouran-high-school-host-club-vol-1,17
27700,15418,"junie b. jones & the yucky blucky fruit cake (junie b. jones 5, library binding) by barbara park",barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27701,170396,junie b. jones and a little monkey business,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27702,170397,junie b. jones and her big fat mouth,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27703,260458,junie b. jones and some sneaky peeky spying,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27704,170578,junie b. jones and that meanie jim's birthday,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27705,41727,junie b. jones and the  stupid smelly bus,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27706,170587,junie b. jones and the mushy gushy valentime,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27707,170905,junie b. jones and the yucky blucky fruitcake,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27708,22811,junie b. jones has a monster under her bed,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27709,170579,junie b. jones has a peep in her pocket,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27710,94592,junie b. jones is (almost) a flower girl,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27711,100765,junie b. jones is a beauty shop guy,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27712,170582,junie b. jones is a party animal,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27713,170580,junie b. jones is captain field day,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27714,170581,junie b. jones is not a crook,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27715,170899,junie b. jones pack,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
27716,170588,junie b. jones smells something fishy,barbara park,196279.Junie_B_Jones_s_Third_Boxed_Set_Ever_,17
69800,120226,witch is when all was revealed,adele abbott,28524109-witch-is-when-it-all-began,17
69801,120137,witch is when everything went crazy,adele abbott,28524109-witch-is-when-it-all-began,17
69802,120218,witch is when i said goodbye,adele abbott,28524109-witch-is-when-it-all-began,17
69803,34256,witch is when it all began,adele abbott,28524109-witch-is-when-it-all-began,17
69804,120140,witch is when life got complicated,adele abbott,28524109-witch-is-when-it-all-began,17
69805,120219,witch is when my heart broke,adele abbott,28524109-witch-is-when-it-all-began,17
69806,120227,witch is when stuff got serious,adele abbott,28524109-witch-is-when-it-all-began,17
69807,120136,witch is when the bubble burst,adele abbott,28524109-witch-is-when-it-all-began,17
69808,120217,witch is when the hammer fell,adele abbott,28524109-witch-is-when-it-all-began,17
69809,120141,witch is when the penny dropped,adele abbott,28524109-witch-is-when-it-all-began,17
69810,120139,witch is when things fell apart,adele abbott,28524109-witch-is-when-it-all-began,17
69811,120222,witch is why another door opened,adele abbott,28524109-witch-is-when-it-all-began,17
69812,120225,witch is why the laughter stopped,adele abbott,28524109-witch-is-when-it-all-began,17
69813,120220,witch is why the moon disappeared,adele abbott,28524109-witch-is-when-it-all-began,17
69814,120180,witch is why the wolf howled,adele abbott,28524109-witch-is-when-it-all-began,17
69815,120224,witch is why time stood still,adele abbott,28524109-witch-is-when-it-all-began,17
69816,120221,witch is why two became one,adele abbott,28524109-witch-is-when-it-all-began,17
5930,52,barbarian's beloved,ruby dixon,35554313-barbarian-s-tease,17
5931,48,barbarian's bride,ruby dixon,35554313-barbarian-s-tease,17
5932,59,barbarian's choice,ruby dixon,35554313-barbarian-s-tease,17
5933,61,barbarian's heart,ruby dixon,35554313-barbarian-s-tease,17
5934,60,barbarian's hope,ruby dixon,35554313-barbarian-s-tease,17
5935,57,barbarian's lady,ruby dixon,35554313-barbarian-s-tease,17
5936,64,barbarian's mate,ruby dixon,35554313-barbarian-s-tease,17
5937,2434,barbarian's prize,ruby dixon,35554313-barbarian-s-tease,17
5938,58,barbarian's redemption,ruby dixon,35554313-barbarian-s-tease,17
5939,56,barbarian's rescue,ruby dixon,35554313-barbarian-s-tease,17
5940,50,barbarian's seduction,ruby dixon,35554313-barbarian-s-tease,17
5941,62,barbarian's taming,ruby dixon,35554313-barbarian-s-tease,17
5942,55,barbarian's tease,ruby dixon,35554313-barbarian-s-tease,17
5943,63,barbarian's touch,ruby dixon,35554313-barbarian-s-tease,17
5944,49,barbarian's treasure,ruby dixon,35554313-barbarian-s-tease,17
5945,1645,barbarian's treat,ruby dixon,35554313-barbarian-s-tease,17
5946,51,barbarian's valentine,ruby dixon,35554313-barbarian-s-tease,17
3156,380653,ai yori aoshi vol. 1,kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3157,380644,ai yori aoshi vol. 10,kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3158,380652,ai yori aoshi vol. 2,kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3159,380651,ai yori aoshi vol. 3,kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3160,380650,ai yori aoshi vol. 4,kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3161,380649,ai yori aoshi vol. 5,kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3162,380647,ai yori aoshi vol. 7,kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3163,380646,ai yori aoshi vol. 8,kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3164,380643,ai yori aoshi vol. 9,kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3165,380645,"ai yori aoshi, vol. 11",kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3166,380642,"ai yori aoshi, vol. 12",kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3167,380639,"ai yori aoshi, vol. 13",kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3168,380641,"ai yori aoshi, vol. 14",kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3169,380640,"ai yori aoshi, vol. 15",kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3170,380638,"ai yori aoshi, vol. 16",kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3171,380637,"ai yori aoshi, vol. 17",kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
3172,380648,"ai yori aoshi, vol. 6",kou fumizuki,588064.Ai_Yori_Aoshi_Volume_2,17
14351,131025,"dengeki daisy, vol. 1",kyousuke motomi,20659302-dengeki-daisy-vol-12,16
14352,131016,"dengeki daisy, vol. 10",kyousuke motomi,20659302-dengeki-daisy-vol-12,16
14353,131014,"dengeki daisy, vol. 11",kyousuke motomi,20659302-dengeki-daisy-vol-12,16
14354,131013,"dengeki daisy, vol. 12",kyousuke motomi,20659302-dengeki-daisy-vol-12,16
14355,131015,"dengeki daisy, vol. 13",kyousuke motomi,20659302-dengeki-daisy-vol-12,16
14356,131012,"dengeki daisy, vol. 14",kyousuke motomi,20659302-dengeki-daisy-vol-12,16
14357,131011,"dengeki daisy, vol. 15",kyousuke motomi,20659302-dengeki-daisy-vol-12,16
14358,131010,"dengeki daisy, vol. 16",kyousuke motomi,20659302-dengeki-daisy-vol-12,16
14359,131024,"dengeki daisy, vol. 2",kyousuke motomi,20659302-dengeki-daisy-vol-12,16
